BRIDGE_WGS_HOR_282 BRIDGE_WGS_HOR_282 49.42452311
BRIDGE_WGS_HOR_2957 BRIDGE_WGS_HOR_2957 -12.18471107
BRIDGE_WGS_HOR_2970 BRIDGE_WGS_HOR_2970 51.59394061
BRIDGE_WGS_HOR_3023 BRIDGE_WGS_HOR_3023 8.270019366
BRIDGE_WGS_HOR_3081 BRIDGE_WGS_HOR_3081 64.79585497
BRIDGE_WGS_HOR_3093 BRIDGE_WGS_HOR_3093 13.30305363
BRIDGE_WGS_HOR_3125 BRIDGE_WGS_HOR_3125 117.4845124
BRIDGE_WGS_HOR_3153 BRIDGE_WGS_HOR_3153 27.07165797
BRIDGE_WGS_HOR_3155 BRIDGE_WGS_HOR_3155 43.84411983
BRIDGE_WGS_HOR_3187 BRIDGE_WGS_HOR_3187 56.50559208
BRIDGE_WGS_HOR_3233 BRIDGE_WGS_HOR_3233 26.98750765
BRIDGE_WGS_HOR_3359 BRIDGE_WGS_HOR_3359 15.71032524
BRIDGE_WGS_HOR_3369 BRIDGE_WGS_HOR_3369 29.87699191
BRIDGE_WGS_HOR_337 BRIDGE_WGS_HOR_337 29.53576557
BRIDGE_WGS_HOR_3460 BRIDGE_WGS_HOR_3460 18.9430578
BRIDGE_WGS_HOR_3686 BRIDGE_WGS_HOR_3686 60.19169271
BRIDGE_WGS_HOR_3728 BRIDGE_WGS_HOR_3728 33.73576788
BRIDGE_WGS_HOR_3909 BRIDGE_WGS_HOR_3909 17.52759132
BRIDGE_WGS_HOR_3912 BRIDGE_WGS_HOR_3912 71.99650112
BRIDGE_WGS_HOR_3926 BRIDGE_WGS_HOR_3926 101.1414192
BRIDGE_WGS_HOR_4030 BRIDGE_WGS_HOR_4030 84.33714279
BRIDGE_WGS_HOR_4034 BRIDGE_WGS_HOR_4034 42.42727394
BRIDGE_WGS_HOR_4136 BRIDGE_WGS_HOR_4136 18.64397595
BRIDGE_WGS_HOR_4138 BRIDGE_WGS_HOR_4138 81.01078649
BRIDGE_WGS_HOR_4201 BRIDGE_WGS_HOR_4201 24.45325617
BRIDGE_WGS_HOR_4258 BRIDGE_WGS_HOR_4258 -27.12793894
BRIDGE_WGS_HOR_4264 BRIDGE_WGS_HOR_4264 8.207768485
BRIDGE_WGS_HOR_4273 BRIDGE_WGS_HOR_4273 61.80305363
